rank_diff,home_form_win_rate,away_form_win_rate,home_form_goal_rate,away_form_goal_rate,home_form_concede,away_form_concede,h2h_home_win_rate,tournament_weight,is_neutral,home_team,away_team,date,home_score,away_score,outcome
-7,0.4,0.6,1.4,1.4,1.8,0.6,0.25,1.0,1,Morocco,Portugal,2020-05-05,1,1,1
1,0.2,0.4,0.6,1.4,0.2,1.4,0.4666666666666667,1.0,1,Croatia,Morocco,2020-05-05,3,0,0
7,0.2,0.2,1.0,0.6,0.6,0.6,0.2222222222222222,0.3,1,Germany,Uruguay,2020-05-07,0,0,1
-7,0.0,0.4,0.2,1.2,0.4,0.8,0.1111111111111111,0.3,0,Denmark,Portugal,2020-05-08,1,1,1
-2,0.2,0.2,0.4,1.0,0.8,1.2,0.5,0.8,0,Italy,Netherlands,2020-05-09,1,2,2
4,0.6,0.0,1.6,0.4,0.4,1.6,0.4375,0.6,0,Mexico,Japan,2020-05-15,1,0,0
9,0.0,0.4,0.4,1.0,0.6,1.4,0.4444444444444444,1.0,1,Germany,Morocco,2020-05-26,2,0,0
-10,0.0,0.2,0.4,0.8,1.8,0.2,0.3076923076923077,0.6,0,Japan,Croatia,2020-05-28,0,1,2
-1,0.0,0.2,0.4,0.4,1.8,1.6,0.0,1.0,1,Japan,USA,2020-05-28,1,1,1
-5,0.8,0.0,1.6,0.4,0.2,0.4,0.3333333333333333,0.6,1,Mexico,Denmark,2020-05-29,2,1,0
2,0.2,0.2,1.0,0.4,1.6,0.2,0.4444444444444444,0.85,1,France,Germany,2020-06-01,1,0,0
8,0.2,0.2,0.8,0.6,0.4,1.8,0.4444444444444444,0.3,0,England,Morocco,2020-06-05,4,2,0
5,0.4,0.0,1.6,0.4,0.8,1.2,0.3333333333333333,0.3,0,England,Italy,2020-06-08,0,0,1
11,0.2,0.0,0.6,0.6,0.4,1.2,0.18181818181818182,0.3,1,Uruguay,Japan,2020-06-09,2,1,0
-1,0.2,0.4,0.8,1.0,0.8,1.0,0.18181818181818182,0.3,1,Argentina,France,2020-06-10,1,2,2
-16,0.4,0.4,0.8,1.2,0.4,0.2,0.38461538461538464,0.3,0,South Korea,Belgium,2020-06-11,1,0,0
7,0.4,0.4,0.6,1.2,1.0,1.2,0.16666666666666666,0.85,0,Brazil,Netherlands,2020-06-20,0,3,2
-1,0.2,0.2,0.4,1.0,0.2,1.2,0.2727272727272727,0.8,0,Germany,Argentina,2020-06-22,1,1,1
-5,0.4,0.6,0.6,1.4,0.2,0.6,0.36363636363636365,0.3,0,South Korea,Senegal,2020-06-22,0,0,1
1,0.4,0.2,1.2,1.0,1.2,1.2,0.36363636363636365,0.3,0,France,Argentina,2020-06-22,1,1,1
1,0.2,0.4,0.4,1.2,1.6,1.2,0.45454545454545453,0.85,0,Brazil,France,2020-06-24,3,0,0
-10,0.4,0.4,1.0,1.0,0.2,1.2,0.1111111111111111,0.85,0,Uruguay,Brazil,2020-06-25,1,1,1
-6,0.4,0.2,1.0,0.4,0.4,0.6,0.3076923076923077,0.3,1,Senegal,Switzerland,2020-06-26,1,2,2
-20,0.2,0.4,0.4,1.6,0.2,0.8,0.3333333333333333,0.3,1,South Korea,England,2020-06-27,2,2,1
-2,0.4,0.4,1.2,1.2,0.4,0.4,0.2,0.6,0,Uruguay,Belgium,2020-06-28,1,2,2
10,0.6,0.8,1.8,1.6,1.0,0.2,0.6666666666666666,0.85,0,Netherlands,Mexico,2020-07-06,1,1,1
8,0.0,0.8,0.4,1.6,1.0,0.2,0.42857142857142855,0.3,0,Italy,Mexico,2020-07-06,3,2,0
5,0.6,0.4,1.4,1.0,1.4,0.2,0.5,0.3,1,Spain,Croatia,2020-07-08,1,0,0
9,0.4,0.2,1.8,0.6,1.0,0.8,0.4,0.3,0,England,Switzerland,2020-07-09,0,2,2
-6,0.4,0.4,1.2,0.8,1.0,0.2,0.23076923076923078,1.0,1,Mexico,Croatia,2020-07-14,1,0,0
-7,0.2,0.6,0.8,1.4,0.6,1.0,0.2857142857142857,0.3,0,South Korea,Mexico,2020-07-16,1,0,0
4,0.2,0.6,1.0,1.4,1.2,1.4,0.5714285714285714,0.3,1,Argentina,Spain,2020-07-17,2,0,0
6,0.2,0.4,0.8,0.8,0.8,0.4,0.3333333333333333,0.3,0,Portugal,Croatia,2020-07-17,0,0,1
-3,0.0,0.2,0.6,1.0,2.4,1.0,0.46153846153846156,0.85,0,Morocco,Italy,2020-07-22,2,0,0
9,0.4,0.4,0.6,1.2,0.4,1.2,0.5,0.85,1,Belgium,Mexico,2020-07-25,2,0,0
-1,0.4,0.2,1.0,1.0,1.6,1.4,0.36363636363636365,0.3,1,France,Brazil,2020-07-26,1,1,1
-7,0.2,0.0,0.8,0.6,0.6,0.8,0.25,0.3,0,Senegal,Denmark,2020-08-03,1,2,2
16,0.2,0.0,0.6,0.6,0.4,1.0,0.42857142857142855,0.3,0,Germany,Senegal,2020-08-04,3,1,0
13,0.2,0.4,1.0,0.8,1.2,0.4,0.3076923076923077,0.8,1,Brazil,Switzerland,2020-08-05,2,1,0
-4,0.2,0.2,0.8,0.6,1.2,0.4,0.4444444444444444,0.3,0,Italy,Portugal,2020-08-06,2,1,0
-1,0.4,0.4,1.0,1.4,1.2,1.2,0.36363636363636365,0.6,0,France,Brazil,2020-08-06,1,2,2
-17,0.4,0.4,0.8,1.6,0.4,1.2,0.38461538461538464,0.85,0,South Korea,Netherlands,2020-08-08,0,0,1
-8,0.2,0.4,0.8,1.2,1.4,1.4,0.2857142857142857,0.6,0,Mexico,Italy,2020-08-16,0,1,2
5,0.6,0.2,2.4,1.0,0.8,2.0,0.5,0.85,0,Netherlands,Morocco,2020-08-19,1,0,0
-14,0.0,0.4,0.6,1.6,1.4,0.8,0.36363636363636365,0.85,0,Japan,Netherlands,2020-08-19,2,6,2
-9,0.2,0.4,0.8,1.2,2.0,0.6,0.2222222222222222,0.8,0,Morocco,Germany,2020-08-21,1,1,1
8,0.4,0.2,1.4,0.8,1.0,0.8,0.46153846153846156,0.8,0,Argentina,Uruguay,2020-08-27,1,0,0
-5,0.6,0.4,1.2,1.6,1.0,1.2,0.16666666666666666,0.3,1,Italy,England,2020-08-30,0,2,2
3,0.4,0.6,1.4,1.2,0.8,1.4,0.18181818181818182,0.85,0,Germany,Spain,2020-08-30,0,2,2
9,0.2,0.2,1.0,1.0,1.2,1.6,0.4444444444444444,0.3,0,Germany,Morocco,2020-08-31,1,0,0
2,0.4,0.4,0.8,1.0,0.4,0.6,0.35714285714285715,1.0,1,Croatia,Switzerland,2020-08-31,3,1,0
-1,0.6,0.0,1.2,0.6,1.2,0.8,0.5,0.3,0,Spain,Portugal,2020-09-05,2,0,0
10,0.2,0.2,0.8,0.6,1.0,1.2,0.5555555555555556,1.0,1,Uruguay,USA,2020-09-12,2,0,0
13,0.4,0.4,0.8,0.8,0.6,0.4,0.25,0.3,1,Croatia,South Korea,2020-09-22,1,1,1
2,0.2,0.4,0.8,1.2,0.8,1.2,0.35714285714285715,1.0,1,Croatia,Switzerland,2020-09-28,1,1,1
-8,0.2,0.4,1.0,1.2,0.8,1.0,0.2,0.3,0,Croatia,Germany,2020-09-29,0,3,2
-11,0.2,0.8,0.6,1.6,1.4,0.6,0.25,0.6,1,Mexico,Spain,2020-10-03,0,0,1
-13,0.0,0.6,0.6,1.0,1.4,0.4,0.36363636363636365,0.3,0,Senegal,Spain,2020-10-04,0,2,2
-14,0.0,0.6,0.8,2.2,2.2,0.6,0.36363636363636365,1.0,1,Japan,Netherlands,2020-10-05,0,0,1
1,0.6,0.4,1.2,1.2,1.4,1.0,0.375,0.3,0,Italy,Uruguay,2020-10-07,0,0,1
-23,0.2,0.2,0.8,1.0,0.6,1.6,0.13333333333333333,0.3,0,South Korea,France,2020-10-13,2,2,1
1,0.6,0.0,1.8,1.0,0.8,1.8,0.45454545454545453,0.3,0,Brazil,France,2020-10-14,2,1,0
-2,0.6,0.4,1.2,1.6,0.4,1.2,0.5,0.3,0,Spain,England,2020-10-17,0,2,2
4,0.0,0.0,1.0,0.6,2.0,1.2,0.2857142857142857,0.3,0,France,Portugal,2020-10-17,1,0,0
-21,0.0,0.6,0.8,1.6,2.0,1.0,0.6,0.3,0,Japan,Brazil,2020-10-17,0,1,2
5,0.4,0.2,1.6,1.0,0.6,1.4,0.5,0.6,0,Netherlands,Morocco,2020-10-20,2,1,0
-4,0.0,0.2,0.4,1.2,1.2,1.4,0.42857142857142855,0.3,0,Portugal,France,2020-10-20,2,2,1
4,0.2,0.0,0.2,0.8,0.8,2.0,0.4375,0.3,1,Mexico,Japan,2020-10-22,0,0,1
8,0.4,0.2,1.2,0.8,0.8,0.8,0.46153846153846156,0.8,0,Argentina,Uruguay,2020-10-23,1,2,2
-1,0.6,0.0,1.2,0.6,0.4,1.4,0.5,0.3,0,Spain,Portugal,2020-10-26,3,0,0
6,0.4,0.4,1.2,1.0,0.8,0.8,0.3,1.0,1,England,Uruguay,2020-10-27,4,2,0
2,0.4,0.2,1.2,0.8,1.2,1.0,0.4,0.8,1,Uruguay,Morocco,2020-10-30,0,1,2
-2,0.6,0.0,1.8,0.6,0.6,2.0,0.18181818181818182,0.85,0,Netherlands,Portugal,2020-10-30,1,1,1
2,0.4,0.2,1.2,0.8,1.2,0.8,0.375,0.3,0,Uruguay,Denmark,2020-11-03,0,1,2
9,0.6,0.4,1.6,1.0,0.8,0.8,0.42857142857142855,0.3,1,Germany,Denmark,2020-11-04,0,2,2
11,0.6,0.0,1.4,0.0,0.4,0.8,0.5,0.3,0,Spain,Mexico,2020-11-05,1,0,0
-8,0.4,0.2,0.6,1.4,1.0,1.6,0.3333333333333333,0.3,0,Italy,France,2020-11-07,0,2,2
18,0.4,0.0,1.0,0.6,1.0,1.8,0.5555555555555556,1.0,1,Germany,Japan,2020-11-12,1,0,0
5,0.6,0.2,1.2,1.0,0.4,1.2,0.5,0.8,0,Spain,Croatia,2020-11-12,0,1,2
9,0.8,0.4,1.6,0.6,0.8,1.0,0.0,0.6,1,Brazil,Italy,2020-11-13,0,0,1
7,0.2,0.0,0.6,0.6,1.0,1.8,0.21428571428571427,1.0,1,Morocco,Senegal,2020-11-22,1,2,2
-3,0.6,0.6,2.0,2.0,0.8,1.2,0.42857142857142855,0.3,0,Netherlands,England,2020-11-24,1,0,0
3,0.4,0.6,1.6,1.6,1.2,1.0,0.25,0.8,0,France,England,2020-11-26,0,2,2
-11,0.2,0.4,0.8,1.2,1.2,1.2,0.42857142857142855,0.3,0,Morocco,France,2020-12-03,2,1,0
8,0.4,0.2,1.0,0.4,1.2,1.2,0.42857142857142855,1.0,1,Morocco,USA,2020-12-04,3,2,0
22,0.4,0.2,1.2,1.2,0.8,1.0,0.4166666666666667,0.85,0,Argentina,South Korea,2020-12-12,1,2,2
-2,0.2,0.0,1.0,0.0,2.0,0.8,0.4444444444444444,0.3,0,Senegal,Mexico,2020-12-16,2,0,0
-9,0.2,0.8,0.2,1.4,0.8,0.6,0.2857142857142857,1.0,1,Italy,Brazil,2020-12-18,3,1,0
2,0.2,0.6,0.8,1.6,1.4,1.4,0.4,0.3,0,Uruguay,Morocco,2020-12-19,2,0,0
-5,0.4,0.6,1.2,1.2,1.2,0.6,0.4,0.3,0,Croatia,Spain,2020-12-20,2,1,0
10,0.4,0.4,1.2,1.0,1.2,1.2,0.5,0.3,1,France,Croatia,2020-12-21,0,0,1
1,0.6,0.2,1.2,1.0,1.0,1.2,0.45454545454545453,1.0,1,Brazil,France,2020-12-21,2,3,2
3,0.6,0.4,1.0,1.0,0.8,1.0,0.18181818181818182,0.3,0,Germany,Spain,2020-12-22,0,0,1
-6,0.6,0.4,1.0,1.2,0.4,1.2,0.5,0.85,0,Netherlands,France,2020-12-26,0,1,2
-6,0.4,0.0,0.8,0.6,1.0,1.8,0.2222222222222222,0.3,0,Croatia,Portugal,2020-12-28,3,1,0
9,0.4,0.2,1.2,0.6,1.4,1.0,0.0,0.8,1,Brazil,Italy,2021-01-02,0,3,2
4,0.4,0.6,0.8,1.2,0.6,1.0,0.3333333333333333,0.3,0,Netherlands,Croatia,2021-01-03,1,1,1
-2,0.4,0.4,1.2,1.0,0.6,0.8,0.5,0.3,0,Italy,Netherlands,2021-01-06,2,0,0
-11,0.4,0.6,1.2,1.0,1.6,0.4,0.4,0.85,0,Senegal,Belgium,2021-01-08,0,0,1
22,0.4,0.4,1.2,1.2,1.0,0.8,0.4166666666666667,0.85,0,Argentina,South Korea,2021-01-09,2,0,0
-7,0.0,0.4,0.0,1.2,0.8,1.4,0.26666666666666666,0.85,0,Mexico,Uruguay,2021-01-10,0,2,2
-1,0.4,0.2,1.0,0.8,1.2,1.8,0.36363636363636365,1.0,1,France,Brazil,2021-01-12,0,3,2
9,0.6,0.0,1.4,0.4,1.4,1.6,0.23076923076923078,0.3,0,Morocco,Japan,2021-01-13,1,0,0
16,0.6,0.2,1.0,1.0,0.4,1.2,0.38461538461538464,0.6,0,Belgium,South Korea,2021-01-13,0,1,2
6,0.6,0.4,1.4,0.8,0.8,0.6,0.3076923076923077,0.3,0,Argentina,Belgium,2021-01-17,0,0,1
-7,0.6,0.8,1.4,2.0,0.6,0.6,0.16666666666666666,0.8,0,Croatia,England,2021-01-19,1,3,2
-3,0.4,0.4,1.4,0.8,1.2,0.4,0.3333333333333333,0.85,0,Croatia,Belgium,2021-01-20,2,0,0
24,0.2,0.4,1.2,1.2,1.8,1.2,0.3,0.3,0,Brazil,South Korea,2021-01-22,0,0,1
-12,0.4,0.4,1.4,1.0,1.4,1.4,0.3333333333333333,0.85,0,Switzerland,France,2021-01-24,2,1,0
12,0.6,0.0,1.6,0.0,0.6,0.6,0.25,0.3,0,Italy,Japan,2021-01-27,1,1,1
-20,0.2,0.2,0.8,1.2,1.6,1.8,0.1875,0.8,1,USA,Brazil,2021-02-04,0,3,2
3,0.2,0.4,0.6,1.2,1.0,1.2,0.2857142857142857,0.3,0,Netherlands,Uruguay,2021-02-05,2,1,0
3,0.2,0.4,0.4,1.4,0.6,1.0,0.4166666666666667,0.3,0,Belgium,Croatia,2021-02-10,1,2,2
15,0.0,0.2,0.8,0.8,2.0,1.8,0.6,0.3,1,Portugal,USA,2021-02-10,0,0,1
-4,0.6,0.0,1.8,0.8,0.4,1.8,0.4444444444444444,1.0,1,Italy,Portugal,2021-02-13,2,0,0
-11,0.4,0.4,1.0,1.4,1.0,1.4,0.21428571428571427,0.3,0,South Korea,Switzerland,2021-02-14,2,1,0
1,0.4,0.6,1.0,1.0,0.8,0.4,0.45454545454545453,0.3,1,Argentina,Germany,2021-02-14,1,0,0
-8,0.4,0.6,1.0,1.8,1.2,1.2,0.25,1.0,1,Senegal,Croatia,2021-02-16,0,1,2
7,0.2,0.0,1.2,0.6,1.8,1.8,0.42857142857142855,0.85,1,Switzerland,USA,2021-02-16,1,1,1
9,0.0,0.0,0.2,0.0,1.0,1.0,0.5,0.3,0,Belgium,Mexico,2021-02-20,2,0,0
-7,0.6,0.8,1.4,2.2,1.0,0.8,0.16666666666666666,0.3,0,Croatia,England,2021-02-23,0,3,2
-15,0.0,0.4,0.2,1.0,0.8,0.6,0.15384615384615385,0.6,0,Japan,Spain,2021-02-24,1,3,2
1,0.4,0.4,1.0,0.8,0.8,0.6,0.45454545454545453,0.85,0,Argentina,Germany,2021-02-24,2,3,2
9,0.6,0.0,1.4,0.4,1.4,1.2,0.23076923076923078,1.0,1,Morocco,Japan,2021-02-27,0,1,2
10,0.4,0.2,0.8,1.2,1.0,1.6,0.3333333333333333,0.3,0,Germany,Switzerland,2021-03-01,3,0,0
0,0.6,0.6,1.2,1.4,1.2,0.8,0.25,0.3,0,Morocco,Denmark,2021-03-03,0,2,2
-2,0.4,0.8,1.0,2.4,0.8,0.8,0.5,0.3,0,Spain,England,2021-03-09,3,0,0
4,0.6,0.4,1.4,0.8,0.6,1.0,0.3,0.3,0,Germany,Netherlands,2021-03-09,2,2,1
-5,0.6,0.4,1.2,1.4,1.4,0.8,0.4,0.3,1,Croatia,Spain,2021-03-20,0,0,1
10,0.4,0.4,1.2,0.8,1.0,1.4,0.2,0.85,0,Argentina,Morocco,2021-03-20,2,0,0
11,0.4,0.6,1.6,1.0,1.2,0.8,0.8181818181818182,0.8,0,Brazil,Croatia,2021-03-21,2,0,0
11,0.4,0.0,1.4,0.0,0.6,1.4,0.5,1.0,1,Spain,Mexico,2021-03-25,2,0,0
3,0.6,0.8,1.6,2.2,0.2,0.4,0.4444444444444444,1.0,1,Spain,Italy,2021-03-31,0,0,1
4,0.2,0.8,0.6,1.6,1.0,0.6,0.4166666666666667,0.3,0,Belgium,Denmark,2021-04-01,0,2,2
-3,0.2,0.0,0.6,0.4,1.2,1.8,0.45454545454545453,0.3,0,Belgium,Portugal,2021-04-05,0,0,1
-3,0.4,0.2,1.0,1.0,0.8,1.4,0.7142857142857143,0.6,0,Uruguay,Netherlands,2021-04-06,1,0,0
3,0.0,0.2,0.4,0.6,1.2,1.2,0.45454545454545453,1.0,1,Portugal,Belgium,2021-04-09,2,1,0
12,0.2,0.0,0.8,0.6,1.2,1.8,0.5,0.85,0,Belgium,USA,2021-04-11,0,0,1
-1,0.2,0.6,0.6,1.6,1.2,1.0,0.36363636363636365,0.3,0,Portugal,England,2021-04-11,1,0,0
-9,0.4,0.6,0.8,1.2,0.8,0.6,0.4166666666666667,0.85,0,Senegal,Uruguay,2021-04-12,1,1,1
-8,0.0,0.6,0.0,1.6,1.8,0.2,0.2857142857142857,1.0,1,Mexico,Italy,2021-04-15,3,3,1
-14,0.0,0.6,0.6,1.6,1.4,0.2,0.17647058823529413,1.0,1,USA,Spain,2021-04-17,3,2,0
-11,1.0,0.4,1.8,1.0,0.2,1.4,0.06666666666666667,1.0,1,Denmark,France,2021-04-24,1,3,2
5,1.0,0.0,1.8,0.6,0.2,2.2,0.4444444444444444,0.85,0,Denmark,Mexico,2021-04-24,0,0,1
11,0.2,0.6,1.0,1.0,1.6,0.8,0.2857142857142857,0.3,0,Switzerland,South Korea,2021-04-24,0,0,1
-2,0.2,0.4,1.0,0.6,1.4,0.6,0.18181818181818182,0.3,0,Netherlands,Portugal,2021-04-25,1,2,2
10,0.6,0.2,1.4,0.8,0.6,1.2,0.5555555555555556,0.3,1,Uruguay,USA,2021-04-26,1,2,2
-11,0.4,0.6,0.6,1.6,1.2,0.6,0.0,0.3,0,Croatia,Brazil,2021-04-28,0,1,2
-8,0.4,0.2,1.2,0.2,0.8,1.4,0.21428571428571427,0.3,0,USA,Morocco,2021-05-02,1,1,1
-17,0.0,0.8,0.6,1.8,1.8,0.0,0.2222222222222222,0.3,1,Mexico,Brazil,2021-05-05,1,0,0
-12,0.2,0.6,0.8,1.0,1.4,0.8,0.25,0.3,0,Mexico,Portugal,2021-05-07,1,1,1
-16,0.2,0.6,1.0,1.6,1.2,1.6,0.125,0.3,0,Mexico,France,2021-05-10,2,2,1
-9,0.4,0.4,1.0,1.2,0.6,1.0,0.4166666666666667,0.3,0,Senegal,Uruguay,2021-05-15,3,2,0
-12,0.4,0.2,0.6,0.4,0.6,1.2,0.3333333333333333,0.3,0,South Korea,Morocco,2021-05-15,1,0,0
13,0.6,0.2,1.6,1.4,1.0,1.2,0.4444444444444444,0.3,0,England,Mexico,2021-05-18,2,1,0
-3,0.2,0.2,0.8,1.2,1.4,1.6,0.3,0.85,0,Switzerland,Uruguay,2021-05-22,1,0,0
-12,0.4,0.2,1.2,1.0,0.8,1.6,0.0,0.3,0,Senegal,Netherlands,2021-05-22,1,1,1
8,0.6,0.4,1.4,1.4,0.6,1.0,0.3888888888888889,1.0,1,Denmark,USA,2021-05-26,2,0,0
-4,0.0,0.2,0.2,0.6,1.4,0.8,0.3333333333333333,0.3,0,Morocco,Belgium,2021-05-29,2,1,0
8,0.4,0.4,1.4,1.6,1.6,0.8,0.3333333333333333,0.3,0,France,Italy,2021-06-04,2,1,0
5,0.6,0.2,1.4,1.2,0.6,1.4,0.1111111111111111,0.8,0,Argentina,Netherlands,2021-06-06,2,2,1
-16,0.2,0.4,1.0,1.6,1.0,1.0,0.14285714285714285,0.8,0,Senegal,Germany,2021-06-06,0,1,2
-14,0.2,0.6,1.0,1.8,1.0,1.0,0.15384615384615385,0.3,1,Mexico,Germany,2021-06-13,0,1,2
-10,0.2,0.2,0.6,0.2,1.2,1.2,0.3076923076923077,0.8,0,Japan,Croatia,2021-06-14,4,2,0
7,0.2,0.4,0.6,1.2,1.2,1.2,0.42857142857142855,0.3,0,Switzerland,USA,2021-06-19,0,2,2
-17,0.2,0.4,1.0,1.4,1.2,1.0,0.3,0.85,0,Senegal,Argentina,2021-06-23,1,0,0
-12,0.6,0.6,1.4,1.2,0.6,0.2,0.21428571428571427,0.8,0,Denmark,Brazil,2021-06-29,1,1,1
-18,0.4,0.4,1.2,1.6,1.0,1.8,0.0,0.6,0,Senegal,France,2021-06-30,2,3,2
11,0.6,0.4,2.2,1.2,1.6,0.8,0.5333333333333333,0.85,1,France,Denmark,2021-07-01,1,0,0
4,0.6,0.0,1.6,0.4,1.2,1.2,0.4,0.6,0,England,Belgium,2021-07-01,0,0,1
10,0.6,0.2,1.4,1.0,0.4,1.4,0.5555555555555556,0.3,0,Brazil,Uruguay,2021-07-02,2,0,0
-16,0.6,0.4,1.6,1.0,1.2,1.0,0.2222222222222222,0.6,0,USA,England,2021-07-03,0,1,2
-8,0.0,0.8,0.4,2.0,2.0,0.8,0.2,0.85,0,Croatia,Germany,2021-07-04,3,2,0
17,0.6,0.2,1.2,1.0,0.4,1.2,0.5555555555555556,0.3,1,Brazil,Mexico,2021-07-07,1,1,1
6,0.2,0.0,1.0,1.0,1.8,1.4,0.6153846153846154,0.85,0,Croatia,Mexico,2021-07-12,0,0,1
-12,0.4,0.2,1.4,1.4,1.4,1.2,0.25,0.3,1,Japan,Italy,2021-07-14,1,2,2
6,0.6,0.2,1.8,1.4,1.0,1.2,0.5,0.85,0,Germany,Italy,2021-07-14,0,2,2
8,0.2,0.4,1.0,1.4,1.8,1.4,0.4166666666666667,1.0,1,Croatia,Senegal,2021-07-14,4,1,0
1,0.4,0.2,1.8,0.8,1.6,1.0,0.46153846153846156,0.6,0,Croatia,Denmark,2021-07-15,1,0,0
12,0.4,0.2,1.0,0.8,0.6,1.2,0.2857142857142857,0.3,0,Brazil,Denmark,2021-07-16,0,0,1
3,0.4,0.6,1.6,0.8,1.6,0.2,0.4166666666666667,0.3,0,Japan,South Korea,2021-07-16,0,1,2
7,0.2,0.2,0.6,1.0,1.4,1.8,0.21428571428571427,0.6,1,Morocco,Senegal,2021-07-22,0,1,2
13,0.0,0.4,0.4,1.4,0.8,1.6,0.3,0.3,0,Belgium,Japan,2021-07-23,1,2,2
8,0.8,0.4,2.2,1.6,1.2,1.2,0.3333333333333333,0.3,0,France,Italy,2021-07-23,0,1,2
2,0.0,0.4,0.8,1.0,1.2,1.6,0.3333333333333333,0.6,1,Mexico,Senegal,2021-07-23,3,1,0
4,0.2,0.6,1.0,1.6,1.0,1.2,0.4375,0.6,0,Mexico,Japan,2021-07-24,0,0,1
-5,0.6,0.4,1.8,0.6,1.2,1.0,0.16666666666666666,1.0,1,Italy,England,2021-07-26,0,3,2
-19,0.4,0.6,1.0,1.6,1.0,1.2,0.3076923076923077,1.0,1,USA,France,2021-07-27,0,0,1
-1,0.6,0.0,1.2,0.6,1.2,1.2,0.14285714285714285,0.3,0,Italy,Belgium,2021-07-28,1,2,2
-21,0.4,0.2,1.4,0.8,1.2,0.6,0.6,0.3,0,Japan,Brazil,2021-07-28,1,0,0
4,0.6,0.6,1.2,1.2,0.8,0.6,0.2857142857142857,0.3,1,France,Portugal,2021-07-29,0,2,2
1,0.6,0.2,2.0,0.6,1.4,1.2,0.4666666666666667,0.85,1,Croatia,Morocco,2021-07-29,1,2,2
-22,0.6,0.4,0.8,1.4,0.2,1.2,0.25,0.3,0,South Korea,Argentina,2021-08-09,1,2,2
2,0.0,0.4,0.8,1.0,1.8,1.0,0.4,0.3,0,Uruguay,Morocco,2021-08-10,3,0,0
-2,0.6,0.4,1.2,1.6,0.4,1.4,0.2857142857142857,0.3,0,England,Argentina,2021-08-15,0,2,2
-3,0.2,0.8,0.8,1.6,1.0,0.6,0.45454545454545453,0.6,1,Belgium,Portugal,2021-08-16,2,1,0
12,0.6,0.4,1.2,0.8,1.2,0.8,0.25,0.3,0,Italy,Japan,2021-08-17,1,2,2
4,0.2,0.6,0.8,1.2,0.6,0.6,0.42857142857142855,1.0,1,Brazil,England,2021-08-17,1,0,0
3,0.6,0.4,1.2,0.8,1.2,1.4,0.15384615384615385,0.8,1,Italy,Morocco,2021-08-17,0,3,2
-9,0.2,0.4,1.2,0.8,1.6,1.0,0.5,0.85,0,Uruguay,France,2021-08-20,2,1,0
-1,0.2,0.4,0.6,1.2,0.8,2.0,0.3,0.8,0,USA,Senegal,2021-08-20,0,0,1
11,0.2,0.6,0.4,1.0,1.2,0.6,0.2857142857142857,1.0,1,Switzerland,South Korea,2021-08-23,0,1,2
-4,0.6,0.4,1.4,1.2,1.2,1.2,0.3333333333333333,0.3,0,Morocco,Belgium,2021-08-26,0,1,2
4,0.2,0.6,0.4,0.8,0.6,0.4,0.4,0.3,0,USA,South Korea,2021-08-27,1,1,1
-1,0.2,0.6,0.6,1.8,0.6,1.0,0.15384615384615385,0.8,0,Denmark,Croatia,2021-08-30,2,1,0
-1,0.2,0.4,0.6,1.4,0.8,1.0,0.15384615384615385,0.85,0,Denmark,Croatia,2021-09-01,1,1,1
-17,0.2,0.6,1.0,1.6,2.0,0.8,0.3,0.3,1,Senegal,Argentina,2021-09-03,1,0,0
15,0.4,0.4,0.8,0.8,0.6,1.4,0.4,0.3,0,England,Senegal,2021-09-06,2,0,0
19,0.6,0.6,1.4,1.0,0.8,0.6,0.46153846153846156,1.0,1,Portugal,South Korea,2021-09-06,1,0,0
2,0.2,0.4,0.8,0.6,0.6,1.0,0.3333333333333333,0.85,1,Mexico,Senegal,2021-09-08,1,2,2
11,0.4,0.2,1.4,1.0,0.6,0.8,0.5,0.85,1,Spain,Mexico,2021-09-13,1,3,2
-6,0.6,0.4,1.2,1.2,0.8,1.0,0.6153846153846154,1.0,1,Belgium,Argentina,2021-09-13,2,1,0
-15,0.4,0.2,0.8,0.6,0.8,2.0,0.5,0.3,1,South Korea,Italy,2021-09-14,1,0,0
-16,0.4,0.8,0.8,1.6,0.8,1.0,0.38461538461538464,0.85,1,South Korea,Belgium,2021-09-15,1,0,0
-4,0.6,0.4,1.0,1.4,0.6,0.8,0.125,0.3,0,Japan,Mexico,2021-09-15,0,1,2
7,0.2,0.8,0.4,1.4,1.0,0.8,0.4117647058823529,0.3,0,France,Belgium,2021-09-16,0,0,1
-6,0.2,0.2,0.6,1.0,0.8,1.2,0.15384615384615385,0.6,0,Denmark,Spain,2021-09-24,1,4,2
-4,0.6,0.6,1.0,1.6,0.6,0.8,0.125,0.85,0,Japan,Mexico,2021-09-29,0,0,1
-5,0.2,0.6,0.2,1.0,1.2,0.6,0.2222222222222222,0.3,0,Switzerland,Belgium,2021-10-01,0,0,1
9,0.4,0.4,1.0,0.6,1.2,0.4,0.23076923076923078,0.85,1,Morocco,Japan,2021-10-01,1,0,0
6,0.4,0.6,1.8,1.2,1.4,1.0,0.36363636363636365,1.0,1,Spain,Morocco,2021-10-03,2,2,1
-1,0.4,0.2,0.6,0.6,0.6,0.4,0.0,1.0,1,Japan,USA,2021-10-04,1,2,2
-13,0.2,0.4,0.6,0.6,1.0,0.4,0.4,0.3,1,Japan,Belgium,2021-10-06,1,3,2
5,0.0,0.2,0.2,1.8,1.0,1.8,0.36363636363636365,0.85,0,France,Spain,2021-10-07,2,0,0
